Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CASHEW HEIGHTS CONDOMINIUM,"2,320,000","1,657.66","1,400",Apr-23,CASHEW ROAD,Resale,Strata,154,"15,065",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,11 to 15
LAKEVILLE,"890,000",559.73,"1,590",Apr-23,JURONG LAKE LINK,Resale,Strata,52,"17,115",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,16 to 20
CONCOURSE SKYLINE,"2,276,140","1,087.16","2,094",Apr-23,BEACH ROAD,Resale,Strata,101,"22,536",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,26 to 30
MARINA BAY SUITES,"5,250,000","2,680.24","1,959",Apr-23,CENTRAL BOULEVARD,Resale,Strata,249,"21,084",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,21 to 25
CAIRNHILL RESIDENCES,"3,140,000","1,173.28","2,676",Apr-23,CAIRNHILL CIRCLE,Resale,Strata,109,"28,807",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
ST MICHAEL REGENCY,"1,355,000",925.7,"1,464",Apr-23,ST. MICHAEL'S ROAD,Resale,Strata,86,"15,756",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
OCEAN PARK,"3,680,000","2,109.74","1,744",Apr-23,EAST COAST ROAD,Resale,Strata,196,"18,776",-,Condominium,1,Freehold,15,Outside Central Region,11 to 15
REGENT HEIGHTS,"1,150,000","1,173.28",980,Apr-23,BUKIT BATOK EAST AVENUE 5,Resale,Strata,109,"10,550",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"1,155,000",893.41,"1,293",Apr-23,UPPER SERANGOON VIEW,Resale,Strata,83,"13,916",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,760,000","1,194.8","1,473",Apr-23,UPPER SERANGOON VIEW,Resale,Strata,111,"15,856",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
ONE AMBER,"2,290,000",958,"2,390",Apr-23,AMBER GARDENS,Resale,Strata,89,"25,730",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
RIVERTREES RESIDENCES,"1,000,000",710.42,"1,408",Apr-23,FERNVALE CLOSE,Resale,Strata,66,"15,152",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
SIMS URBAN OASIS,"1,940,000","1,173.28","1,653",Apr-23,SIMS DRIVE,Resale,Strata,109,"17,798",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
RIDGEWOOD,"2,200,000","1,367.03","1,609",Apr-23,MOUNT SINAI DRIVE,Resale,Strata,127,"17,323",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,06 to 10
ONE-NORTH RESIDENCES,"920,000",592.02,"1,554",Apr-23,ONE-NORTH GATEWAY,Resale,Strata,55,"16,727",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
THE TRIZON,"2,180,000","1,044.11","2,088",Apr-23,RIDGEWOOD CLOSE,Resale,Strata,97,"22,474",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
SYMPHONY SUITES,"965,000",796.54,"1,211",Apr-23,YISHUN CLOSE,Resale,Strata,74,"13,041",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,06 to 10
THE TAPESTRY,"806,000",473.62,"1,702",Apr-23,TAMPINES STREET 86,Resale,Strata,44,"18,318",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
THE CENTRIS,"1,454,000","1,065.64","1,364",Apr-23,JURONG WEST CENTRAL 3,Resale,Strata,99,"14,687",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
PARC CENTROS,"1,100,000",764.24,"1,439",Apr-23,PUNGGOL CENTRAL,Resale,Strata,71,"15,493",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
GLENDALE PARK,"1,575,000","1,033.34","1,524",Apr-23,HILLVIEW AVENUE,Resale,Strata,96,"16,406",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
THE BAYSHORE,"1,070,000",979.52,"1,092",Apr-23,BAYSHORE ROAD,Resale,Strata,91,"11,758",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
MILL POINT,"1,088,888",538.2,"2,023",Apr-23,ZION CLOSE,Resale,Strata,50,"21,778",-,Apartment,1,999 yrs lease commencing from 1877,10,Core Central Region,11 to 15
THE LUCENT,"2,700,000","2,142.04","1,260",Apr-23,LORONG N TELOK KURAU,Resale,Strata,199,"13,568",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
CITY SQUARE RESIDENCES,"2,650,000","1,517.72","1,746",Apr-23,KITCHENER LINK,Resale,Strata,141,"18,794",-,Condominium,1,Freehold,08,Rest of Central Region,11 to 15
EASTWOOD REGENCY,"660,000",398.27,"1,657",Apr-23,EASTWOOD ROAD,Resale,Strata,37,"17,838",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
THE WISTERIA,"1,185,000",893.41,"1,326",Apr-23,YISHUN RING ROAD,Resale,Strata,83,"14,277",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
D'LEEDON,"2,280,000","1,345.5","1,695",Apr-23,LEEDON HEIGHTS,Resale,Strata,125,"18,240",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
THE PALETTE,"1,370,888","1,065.64","1,286",Apr-23,PASIR RIS GROVE,Resale,Strata,99,"13,847",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THE QUINN,"1,700,000","1,065.64","1,595",Apr-23,BARTLEY ROAD,Resale,Strata,99,"17,172",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SCULPTURA ARDMORE,"18,000,000","3,584.41","5,022",Apr-23,ARDMORE PARK,Resale,Strata,333,"54,054",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
PAVILION 11,"3,050,000","1,485.43","2,053",Apr-23,AKYAB ROAD,Resale,Strata,138,"22,101",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
CASTLE GREEN,"1,730,000","1,410.08","1,227",Apr-23,YIO CHU KANG ROAD,Resale,Strata,131,"13,206",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
ORANGE GROVE RESIDENCES,"6,428,888","2,927.81","2,196",Apr-23,ORANGE GROVE ROAD,Resale,Strata,272,"23,636",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ASTORIA PARK,"1,350,000","1,194.8","1,130",Apr-23,LORONG MYDIN,Resale,Strata,111,"12,162",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,06 to 10
SIMS URBAN OASIS,"798,000",484.38,"1,647",Apr-23,SIMS DRIVE,Resale,Strata,45,"17,733",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
THE PALETTE,"2,080,000","1,797.59","1,157",Apr-23,PASIR RIS GROVE,Resale,Strata,167,"12,455",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
ROBIN SUITES,"1,065,000",462.85,"2,301",Apr-23,ROBIN ROAD,Resale,Strata,43,"24,767",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
THOMSON IMPRESSIONS,"855,000",462.85,"1,847",Apr-23,LORONG PUNTONG,Resale,Strata,43,"19,884",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,16 to 20
QUEENS PEAK,"1,020,000",495.14,"2,060",Apr-23,DUNDEE ROAD,Resale,Strata,46,"22,174",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
KATONG REGENCY,"1,100,000",548.96,"2,004",Apr-23,TANJONG KATONG ROAD,Resale,Strata,51,"21,569",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
RESIDENCES @ KILLINEY,"2,470,000","1,054.87","2,342",Apr-23,KILLINEY ROAD,Resale,Strata,98,"25,204",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
MABELLE,"1,162,000",731.95,"1,588",Apr-23,LORONG M TELOK KURAU,Resale,Strata,68,"17,088",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE PEAK@BALMEG,"4,150,000","2,508.01","1,655",Apr-23,BALMEG HILL,Resale,Strata,233,"17,811",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
CAPE ROYALE,"4,300,000","1,905.23","2,257",Apr-23,COVE WAY,Resale,Strata,177,"24,294",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
SEASIDE PARK,"900,000",592.02,"1,520",Apr-23,JALAN SAUDARA KU,Resale,Strata,55,"16,364",-,Apartment,1,999 yrs lease commencing from 1965,15,Outside Central Region,01 to 05
THE CITRINE,"1,960,000","1,323.97","1,480",Apr-23,JALAN DATOH,Resale,Strata,123,"15,935",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
AALTO,"4,820,000","1,959.05","2,460",Apr-23,MEYER ROAD,Resale,Strata,182,"26,484",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
TANGLIN PARK,"3,200,000","1,334.74","2,397",Apr-23,RIDLEY PARK,Resale,Strata,124,"25,806",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CARISSA PARK CONDOMINIUM,"1,480,000","1,323.97","1,118",Apr-23,FLORA DRIVE,Resale,Strata,123,"12,033",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"988,000",667.37,"1,480",Apr-23,FERNVALE ROAD,Resale,Strata,62,"15,935",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
MELVILLE PARK,"930,888",958,972,Apr-23,SIMEI STREET 1,Resale,Strata,89,"10,459",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,01 to 05
ADAM PARK CONDOMINIUM,"2,320,000","1,162.51","1,996",Apr-23,ADAM ROAD,Resale,Strata,108,"21,481",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
ASTORIA PARK,"1,250,000",958,"1,305",Apr-23,LORONG MYDIN,Resale,Strata,89,"14,045",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,11 to 15
CASSIA VIEW,"1,580,000","1,151.75","1,372",Apr-23,GUILLEMARD ROAD,Resale,Strata,107,"14,766",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
YONG AN PARK,"8,100,000","3,433.72","2,359",Apr-23,RIVER VALLEY ROAD,Resale,Strata,319,"25,392",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
KENTISH COURT,"1,625,000","1,334.74","1,217",Apr-23,OXFORD ROAD,Resale,Strata,124,"13,105",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
ST REGIS RESIDENCES SINGAPORE,"13,500,000","6,060.13","2,228",Apr-23,TANGLIN ROAD,Resale,Strata,563,"23,979",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,21 to 25
STRATFORD COURT,"980,000",914.94,"1,071",Apr-23,BEDOK RIA CRESCENT,Resale,Strata,85,"11,529",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
SPOTTISWOODE RESIDENCES,"2,350,000",925.7,"2,539",Apr-23,SPOTTISWOODE PARK ROAD,Resale,Strata,86,"27,326",-,Condominium,1,Freehold,02,Rest of Central Region,31 to 35
FORTUNE JADE,"1,900,000","1,216.33","1,562",Apr-23,DUNMAN ROAD,Resale,Strata,113,"16,814",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
SOLEIL @ SINARAN,"3,710,000","1,722.24","2,154",Apr-23,SINARAN DRIVE,Resale,Strata,160,"23,188",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,26 to 30
WATERVIEW,"1,150,000",925.7,"1,242",Apr-23,TAMPINES AVENUE 1,Resale,Strata,86,"13,372",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
WATERVIEW,"3,100,000","3,584.41",865,Apr-23,TAMPINES AVENUE 1,Resale,Strata,333,"9,309",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,11 to 15
LAKEVILLE,"2,180,000","1,280.92","1,702",Apr-23,JURONG LAKE LINK,Resale,Strata,119,"18,319",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
LANDBAY CONDOMINIUM,"1,720,000","1,022.58","1,682",Apr-23,JALAN HAJIJAH,Resale,Strata,95,"18,105",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
CAIRNHILL NINE,"1,850,000",753.48,"2,455",Apr-23,CAIRNHILL ROAD,Resale,Strata,70,"26,429",-,Apartment,1,99 yrs lease commencing from 2014,09,Core Central Region,06 to 10
ECHELON,"1,700,000",731.95,"2,323",Apr-23,ALEXANDRA VIEW,Resale,Strata,68,"25,000",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,31 to 35
EASTPOINT GREEN,"1,260,000","1,119.46","1,126",Apr-23,SIMEI STREET 3,Resale,Strata,104,"12,115",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
ONE SHENTON,"1,410,000",947.23,"1,489",Apr-23,SHENTON WAY,Resale,Strata,88,"16,023",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,11 to 15
FORESQUE RESIDENCES,"1,803,000","1,237.86","1,457",Apr-23,PETIR ROAD,Resale,Strata,115,"15,678",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
HILLION RESIDENCES,"800,000",462.85,"1,728",Apr-23,JELEBU ROAD,Resale,Strata,43,"18,605",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,11 to 15
DOUBLE BAY RESIDENCES,"1,200,000",936.47,"1,281",Apr-23,SIMEI STREET 4,Resale,Strata,87,"13,793",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"875,000",592.02,"1,478",Apr-23,FERNVALE ROAD,Resale,Strata,55,"15,909",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
RIVERBAY,"1,100,000",785.77,"1,400",Apr-23,MAR THOMA ROAD,Resale,Strata,73,"15,068",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,06 to 10
TREE HOUSE,"1,615,000","1,151.75","1,402",Apr-23,CHESTNUT AVENUE,Resale,Strata,107,"15,093",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,06 to 10
THE GALE,"1,280,000","1,033.34","1,239",Apr-23,FLORA ROAD,Resale,Strata,96,"13,333",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
THE WATERSIDE,"4,380,000","2,400.37","1,825",Apr-23,TANJONG RHU ROAD,Resale,Strata,223,"19,641",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
1 MOULMEIN RISE,"2,380,000","1,237.86","1,923",Apr-23,MOULMEIN RISE,Resale,Strata,115,"20,696",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
REGENT RESIDENCES,"745,888",409.03,"1,824",Apr-23,SERANGOON ROAD,Resale,Strata,38,"19,629",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
GOODWOOD RESIDENCE,"5,250,000","1,969.81","2,665",Apr-23,BUKIT TIMAH ROAD,Resale,Strata,183,"28,689",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
MIDTOWN RESIDENCES,"1,090,000",721.19,"1,511",Apr-23,UPPER SERANGOON ROAD,Resale,Strata,67,"16,269",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
IVORY HEIGHTS,"1,730,000","1,700.71","1,017",Apr-23,JURONG EAST STREET 13,Resale,Strata,158,"10,949",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,06 to 10
CHANGI RISE CONDOMINIUM,"998,000","1,022.58",976,Apr-23,SIMEI RISE,Resale,Strata,95,"10,505",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
PARC SEABREEZE,"3,480,000","1,614.6","2,155",Apr-23,JOO CHIAT ROAD,Resale,Strata,150,"23,200",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
NV RESIDENCES,"650,000",495.14,"1,313",Apr-23,PASIR RIS GROVE,Resale,Strata,46,"14,130",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
ICON,"1,340,000",785.77,"1,705",Apr-23,GOPENG STREET,Resale,Strata,73,"18,356",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,11 to 15
CASPIAN,"1,260,000","1,001.05","1,259",Apr-23,LAKESIDE DRIVE,Resale,Strata,93,"13,548",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05
BIRMINGHAM MANSIONS,"2,950,000","1,711.48","1,724",Apr-23,THOMSON ROAD,Resale,Strata,159,"18,553",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
SIMS URBAN OASIS,"1,798,000","1,022.58","1,758",Apr-23,SIMS DRIVE,Resale,Strata,95,"18,926",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,260,000",721.19,"1,747",Apr-23,MOUNT VERNON ROAD,Resale,Strata,67,"18,806",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
KOVAN RESIDENCES,"2,000,000","1,280.92","1,561",Apr-23,KOVAN ROAD,Resale,Strata,119,"16,807",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
THE TRILINQ,"880,000",538.2,"1,635",Apr-23,JALAN LEMPENG,Resale,Strata,50,"17,600",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,06 to 10
NORTHVALE,"980,000","1,087.16",901,Apr-23,CHOA CHU KANG LOOP,Resale,Strata,101,"9,703",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
PARC CENTROS,"715,000",473.62,"1,510",Apr-23,PUNGGOL CENTRAL,Resale,Strata,44,"16,250",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE ANCHORAGE,"3,128,000","1,829.88","1,709",Apr-23,ALEXANDRA ROAD,Resale,Strata,170,"18,400",-,Condominium,1,Freehold,03,Rest of Central Region,06 to 10
REGENT HEIGHTS,"980,000","1,022.58",958,Apr-23,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"10,316",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,21 to 25
THE MINTON,"2,150,000","1,657.66","1,297",Apr-23,HOUGANG STREET 11,Resale,Strata,154,"13,961",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
10 SHELFORD,"885,000",462.85,"1,912",Apr-23,SHELFORD ROAD,Resale,Strata,43,"20,581",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
LEVILLE ISUITES,"738,000",398.27,"1,853",Apr-23,CEYLON ROAD,Resale,Strata,37,"19,946",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
WATERFORD RESIDENCE,"2,580,000","1,399.32","1,844",Apr-23,KIM YAM ROAD,Resale,Strata,130,"19,846",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
BERKELEY RESIDENCES,"1,300,000",764.24,"1,701",Apr-23,LORONG N TELOK KURAU,Resale,Strata,71,"18,310",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE ALPS RESIDENCES,"900,000",688.9,"1,306",Apr-23,TAMPINES STREET 86,Resale,Strata,64,"14,063",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
CHILTERN PARK,"1,300,000","1,097.93","1,184",Apr-23,SERANGOON AVENUE 3,Resale,Strata,102,"12,745",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
TANGLIN VIEW,"1,930,000","1,377.79","1,401",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,128,"15,078",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,01 to 05
RIVERBAY,"1,140,000",785.77,"1,451",Apr-23,MAR THOMA ROAD,Resale,Strata,73,"15,616",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,16 to 20
VILLA MARINA,"1,650,000","1,420.85","1,161",Apr-23,JALAN SEMPADAN,Resale,Strata,132,"12,500",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,080,000",710.42,"1,520",Apr-23,FERNVALE ROAD,Resale,Strata,66,"16,364",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
BEDOK RESIDENCES,"1,048,000",581.26,"1,803",Apr-23,BEDOK NORTH DRIVE,Resale,Strata,54,"19,407",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
MELVILLE PARK,"856,000","1,044.11",820,Apr-23,SIMEI STREET 1,Resale,Strata,97,"8,825",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,06 to 10
HERITAGE EAST,"700,000",376.74,"1,858",Apr-23,EAST COAST ROAD,Resale,Strata,35,"20,000",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PARC SEABREEZE,"3,200,000","1,593.07","2,009",Apr-23,JOO CHIAT ROAD,Resale,Strata,148,"21,622",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
LIVIA,"1,910,000","1,539.25","1,241",Apr-23,PASIR RIS GROVE,Resale,Strata,143,"13,357",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
OASIS @ ELIAS,"2,380,000","2,637.18",902,Apr-23,ELIAS ROAD,Resale,Strata,245,"9,714",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,16 to 20
ECHELON,"1,710,000",731.95,"2,336",Apr-23,ALEXANDRA VIEW,Resale,Strata,68,"25,147",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,36 to 40
PRINCIPAL GARDEN,"2,670,000","1,194.8","2,235",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,111,"24,054",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
LINCOLN SUITES,"4,160,000","1,840.64","2,260",Apr-23,KHIANG GUAN AVENUE,Resale,Strata,171,"24,327",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
MARTIN MODERN,"2,350,000",882.65,"2,662",Apr-23,MARTIN PLACE,Resale,Strata,82,"28,659",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,16 to 20
SELETAR SPRINGS CONDOMINIUM,"945,000",979.52,965,Apr-23,GERALD DRIVE,Resale,Strata,91,"10,385",-,Condominium,1,99 yrs lease commencing from 1997,28,Outside Central Region,01 to 05
PETIT JERVOIS,"1,589,000",635.08,"2,502",Apr-23,JERVOIS ROAD,Resale,Strata,59,"26,932",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
TREASURES @ G20,"545,000",419.8,"1,298",Apr-23,LORONG 20 GEYLANG,Resale,Strata,39,"13,974",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ROSEWOOD,"1,300,000","1,431.61",908,Apr-23,ROSEWOOD DRIVE,Resale,Strata,133,"9,774",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,11 to 15
76 SHENTON,"1,818,888",968.76,"1,878",Apr-23,SHENTON WAY,Resale,Strata,90,"20,210",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,11 to 15
LIV ON WILKIE,"980,000",452.09,"2,168",Apr-23,WILKIE TERRACE,Resale,Strata,42,"23,333",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE CASCADIA,"1,200,000",570.49,"2,103",Apr-23,BUKIT TIMAH ROAD,Resale,Strata,53,"22,642",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
D'LEEDON,"2,350,000","1,280.92","1,835",Apr-23,LEEDON HEIGHTS,Resale,Strata,119,"19,748",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,26 to 30
RIVERSAILS,"1,368,000","1,033.34","1,324",Apr-23,UPPER SERANGOON CRESCENT,Resale,Strata,96,"14,250",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE BEVERLY,"2,968,000","2,992.39",992,Apr-23,TOH TUCK ROAD,Resale,Strata,278,"10,676",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
COSTA RHU,"3,250,000","2,055.92","1,581",Apr-23,RHU CROSS,Resale,Strata,191,"17,016",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
PETIT JERVOIS,"1,542,000",635.08,"2,428",Apr-23,JERVOIS ROAD,Resale,Strata,59,"26,136",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
8@WOODLEIGH,"1,430,000",839.59,"1,703",Apr-23,WOODLEIGH CLOSE,Resale,Strata,78,"18,333",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
EASTPOINT GREEN,"1,200,000","1,302.44",921,Apr-23,SIMEI STREET 3,Resale,Strata,121,"9,917",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
BAYWATER,"1,580,000","1,291.68","1,223",Apr-23,BEDOK RESERVOIR ROAD,Resale,Strata,120,"13,167",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,06 to 10
RIPPLE BAY,"2,800,000","2,335.79","1,199",Apr-23,PASIR RIS LINK,Resale,Strata,217,"12,903",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
BEDOK COURT,"2,400,000","2,411.14",995,Apr-23,BEDOK SOUTH AVENUE 3,Resale,Strata,224,"10,714",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
THE POIZ RESIDENCES,"868,000",592.02,"1,466",Apr-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,55,"15,782",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
D'LOTUS,"1,288,000",807.3,"1,595",Apr-23,LORONG AMPAS,Resale,Strata,75,"17,173",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
ICON,"1,050,000",581.26,"1,806",Apr-23,GOPENG STREET,Resale,Strata,54,"19,444",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,16 to 20
HIGH PARK RESIDENCES,"1,200,000",871.88,"1,376",Apr-23,FERNVALE ROAD,Resale,Strata,81,"14,815",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
RV RESIDENCES,"1,550,000",678.13,"2,286",Apr-23,RIVER VALLEY ROAD,Resale,Strata,63,"24,603",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
TRELLIS TOWERS,"2,880,000","1,485.43","1,939",Apr-23,LORONG 1 TOA PAYOH,Resale,Strata,138,"20,870",-,Condominium,1,Freehold,12,Rest of Central Region,16 to 20
VILLA AZURA,"1,950,000","1,356.26","1,438",Apr-23,CHERRY AVENUE,Resale,Strata,126,"15,476",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE MORNINGSIDE,"6,280,000","3,519.83","1,784",Apr-23,JALAN KUALA,Resale,Strata,327,"19,205",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
