Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
L'VIV,"1,250,000",613.55,"2,037",Sep-21,NEWTON ROAD,Resale,Strata,57,"21,930",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
HIGH PARK RESIDENCES,"868,000",731.95,"1,186",Sep-21,FERNVALE ROAD,Resale,Strata,68,"12,765",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
GALAXY TOWERS,"1,700,000","1,399.32","1,215",Sep-21,ONAN ROAD,Resale,Strata,130,"13,077",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
BARTLEY RIDGE,"2,020,000","1,550.02","1,303",Sep-21,MOUNT VERNON ROAD,Resale,Strata,144,"14,028",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
SPOTTISWOODE RESIDENCES,"1,390,000",602.78,"2,306",Sep-21,SPOTTISWOODE PARK ROAD,Resale,Strata,56,"24,821",-,Condominium,1,Freehold,02,Rest of Central Region,31 to 35
REGENT HEIGHTS,"830,000","1,022.58",812,Sep-21,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"8,737",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,21 to 25
SIMS RESIDENCES,"1,350,000","1,420.85",950,Sep-21,LORONG 39 GEYLANG,Resale,Strata,132,"10,227",-,Apartment,1,99 yrs lease commencing from 1997,14,Rest of Central Region,06 to 10
SEVENTY SAINT PATRICK'S,"1,380,000",699.66,"1,972",Sep-21,ST. PATRICK'S ROAD,Resale,Strata,65,"21,231",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE IMPERIAL,"2,200,000",979.52,"2,246",Sep-21,JALAN RUMBIA,Resale,Strata,91,"24,176",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
PRINCIPAL GARDEN,"920,000",484.38,"1,899",Sep-21,PRINCE CHARLES CRESCENT,Resale,Strata,45,"20,444",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,21 to 25
STARS OF KOVAN,"1,245,000",742.72,"1,676",Sep-21,UPPER SERANGOON ROAD,Resale,Strata,69,"18,043",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,11 to 15
LAKEVILLE,"950,000",635.08,"1,496",Sep-21,JURONG LAKE LINK,Resale,Strata,59,"16,102",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10
THE PANORAMA,"1,700,000","1,001.05","1,698",Sep-21,ANG MO KIO AVENUE 2,Resale,Strata,93,"18,280",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
EUPHONY GARDENS,"745,000",947.23,787,Sep-21,JALAN MATA AYER,Resale,Strata,88,"8,466",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
CALLIDORA VILLE,"995,000",753.48,"1,321",Sep-21,LORONG N TELOK KURAU,Resale,Strata,70,"14,214",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PARC RIVIERA,"703,000",462.85,"1,519",Sep-21,WEST COAST VALE,Resale,Strata,43,"16,349",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,16 to 20
CELESTIA,"1,480,000","1,517.72",975,Sep-21,JOO CHIAT TERRACE,Resale,Strata,141,"10,496",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
DUKES RESIDENCE,"2,150,000","1,076.4","1,997",Sep-21,DUKE'S ROAD,Resale,Strata,100,"21,500",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PRINCIPAL GARDEN,"1,530,000",785.77,"1,947",Sep-21,PRINCE CHARLES CRESCENT,Resale,Strata,73,"20,959",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,11 to 15
THE CLEMENT CANOPY,"1,570,000",990.29,"1,585",Sep-21,CLEMENTI AVENUE 1,Resale,Strata,92,"17,065",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,06 to 10
SELETAR PARK RESIDENCE,"1,163,000",871.88,"1,334",Sep-21,SELETAR ROAD,Resale,Strata,81,"14,358",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
RIVER ISLES,"953,000",893.41,"1,067",Sep-21,EDGEDALE PLAINS,Resale,Strata,83,"11,482",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
SEASONS PARK,"980,000","1,044.11",939,Sep-21,YIO CHU KANG ROAD,Resale,Strata,97,"10,103",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,01 to 05
FOUR SEASONS PARK,"9,500,000","2,873.99","3,306",Sep-21,CUSCADEN WALK,Resale,Strata,267,"35,581",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
ONE SHENTON,"9,500,000","6,027.84","1,576",Sep-21,SHENTON WAY,Resale,Strata,560,"16,964",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,16 to 20
THE LAURELS,"2,380,000",882.65,"2,696",Sep-21,CAIRNHILL ROAD,Resale,Strata,82,"29,024",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
KINGSFORD WATERBAY,"615,000",484.38,"1,270",Sep-21,UPPER SERANGOON VIEW,Resale,Strata,45,"13,667",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
SKY HABITAT,"1,780,000","1,162.51","1,531",Sep-21,BISHAN STREET 15,Resale,Strata,108,"16,481",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,21 to 25
WATERBANK AT DAKOTA,"1,060,000",624.31,"1,698",Sep-21,DAKOTA CRESCENT,Resale,Strata,58,"18,276",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,06 to 10
KINGSFORD WATERBAY,"790,000",688.9,"1,147",Sep-21,UPPER SERANGOON VIEW,Resale,Strata,64,"12,344",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20
SUNGLADE,"1,310,000","1,184.04","1,106",Sep-21,SERANGOON AVENUE 2,Resale,Strata,110,"11,909",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
COTE D'AZUR,"1,880,000","1,280.92","1,468",Sep-21,MARINE PARADE ROAD,Resale,Strata,119,"15,798",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05
THE LAKESHORE,"1,270,000","1,184.04","1,073",Sep-21,JURONG WEST STREET 41,Resale,Strata,110,"11,545",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05
# 1 SUITES,"668,000",559.73,"1,193",Sep-21,LORONG 20 GEYLANG,Resale,Strata,52,"12,846",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE GARDENS AT BISHAN,"1,418,000","1,151.75","1,231",Sep-21,SIN MING WALK,Resale,Strata,107,"13,252",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
THE MINTON,"790,000",699.66,"1,129",Sep-21,HOUGANG STREET 11,Resale,Strata,65,"12,154",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
THE POIZ RESIDENCES,"745,000",419.8,"1,775",Sep-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"19,103",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
THE MAKENA,"2,500,000","1,636.13","1,528",Sep-21,MEYER ROAD,Resale,Strata,152,"16,447",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
THE MINTON,"1,400,000","1,216.33","1,151",Sep-21,HOUGANG STREET 11,Resale,Strata,113,"12,389",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
SANCTUARY GREEN,"1,980,000","1,399.32","1,415",Sep-21,TANJONG RHU ROAD,Resale,Strata,130,"15,231",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
COCO PALMS,"1,700,000","1,377.79","1,234",Sep-21,PASIR RIS GROVE,Resale,Strata,128,"13,281",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"775,000",516.67,"1,500",Sep-21,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"16,146",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE TIER,"813,800",548.96,"1,482",Sep-21,PEGU ROAD,Resale,Strata,51,"15,957",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE TRILINQ,"1,696,000","1,044.11","1,624",Sep-21,JALAN LEMPENG,Resale,Strata,97,"17,485",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,31 to 35
NADIA MANSIONS,"2,400,000","2,281.97","1,052",Sep-21,AH HOOD ROAD,Resale,Strata,212,"11,321",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE LUXURIE,"1,498,000","1,722.24",870,Sep-21,COMPASSVALE ROAD,Resale,Strata,160,"9,363",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE ROCHESTER RESIDENCES,"6,800,000","5,123.66","1,327",Sep-21,ROCHESTER DRIVE,Resale,Strata,476,"14,286",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,36 to 40
VALLEY PARK,"3,298,000","1,700.71","1,939",Sep-21,RIVER VALLEY ROAD,Resale,Strata,158,"20,873",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
CASTLE GREEN,"880,000",947.23,929,Sep-21,YIO CHU KANG ROAD,Resale,Strata,88,"10,000",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,01 to 05
TANAMERA CREST,"1,250,000","1,603.84",779,Sep-21,PARI DEDAP WALK,Resale,Strata,149,"8,389",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,01 to 05
WATERSCAPE AT CAVENAGH,"2,500,000","1,313.21","1,904",Sep-21,CAVENAGH ROAD,Resale,Strata,122,"20,492",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,953,000","1,668.42","1,770",Sep-21,KEPPEL BAY VIEW,Resale,Strata,155,"19,052",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
WATERVIEW,"979,000",936.47,"1,045",Sep-21,TAMPINES AVENUE 1,Resale,Strata,87,"11,253",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
LIVIA,"1,300,000","1,410.08",922,Sep-21,PASIR RIS GROVE,Resale,Strata,131,"9,924",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
THE ESTUARY,"1,100,000","1,119.46",983,Sep-21,YISHUN AVENUE 1,Resale,Strata,104,"10,577",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
FLO RESIDENCE,"1,800,000","2,551.07",706,Sep-21,PUNGGOL FIELD WALK,Resale,Strata,237,"7,595",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
FLORIDIAN,"3,530,000","1,679.18","2,102",Sep-21,BUKIT TIMAH ROAD,Resale,Strata,156,"22,628",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
WILKIE COURT,"1,360,000",979.52,"1,388",Sep-21,WILKIE ROAD,Resale,Strata,91,"14,945",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
SUITES @ EUNOS,"848,000",645.84,"1,313",Sep-21,JALAN YASIN,Resale,Strata,60,"14,133",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
8 @ MOUNT SOPHIA,"1,720,000","1,033.34","1,664",Sep-21,MOUNT SOPHIA,Resale,Strata,96,"17,917",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,06 to 10
BRADDELL VIEW,"1,530,000","1,614.6",948,Sep-21,BRADDELL HILL,Resale,Strata,150,"10,200",-,Apartment,1,103 yrs lease commencing from 1975,20,Rest of Central Region,06 to 10
HIGH PARK RESIDENCES,"650,000",452.09,"1,438",Sep-21,FERNVALE ROAD,Resale,Strata,42,"15,476",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
THE REGENCY AT TIONG BAHRU,"1,918,000",925.7,"2,072",Sep-21,CHAY YAN STREET,Resale,Strata,86,"22,302",-,Condominium,1,Freehold,03,Rest of Central Region,21 to 25
TRILIGHT,"2,460,000","1,162.51","2,116",Sep-21,NEWTON ROAD,Resale,Strata,108,"22,778",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
MELROSE PARK,"7,388,800","5,231.3","1,412",Sep-21,KELLOCK ROAD,Resale,Strata,486,"15,203",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,16 to 20
EIGHT COURTYARDS,"560,000",452.09,"1,239",Sep-21,CANBERRA DRIVE,Resale,Strata,42,"13,333",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,06 to 10
RV RESIDENCES,"968,000",419.8,"2,306",Sep-21,RIVER VALLEY ROAD,Resale,Strata,39,"24,821",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
WATERFRONT ISLE,"788,000",635.08,"1,241",Sep-21,BEDOK RESERVOIR ROAD,Resale,Strata,59,"13,356",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
HEDGES PARK CONDOMINIUM,"745,000",796.54,935,Sep-21,FLORA DRIVE,Resale,Strata,74,"10,068",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
PARC RIVIERA,"1,680,000","1,184.04","1,419",Sep-21,WEST COAST VALE,Resale,Strata,110,"15,273",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,26 to 30
PALM ISLES,"915,000",990.29,924,Sep-21,FLORA DRIVE,Resale,Strata,92,"9,946",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,06 to 10
PARC ROSEWOOD,"523,000",430.56,"1,215",Sep-21,ROSEWOOD DRIVE,Resale,Strata,40,"13,075",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
LINCOLN SUITES,"3,880,000","1,840.64","2,108",Sep-21,KHIANG GUAN AVENUE,Resale,Strata,171,"22,690",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
KOVAN MELODY,"1,450,000","1,227.1","1,182",Sep-21,KOVAN ROAD,Resale,Strata,114,"12,719",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"1,500,000",839.59,"1,787",Sep-21,KEPPEL BAY DRIVE,Resale,Strata,78,"19,231",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"1,490,000","1,011.82","1,473",Sep-21,KEPPEL BAY VIEW,Resale,Strata,94,"15,851",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
CAIRNHILL NINE,"1,742,500",731.95,"2,381",Sep-21,CAIRNHILL ROAD,Resale,Strata,68,"25,625",-,Apartment,1,99 yrs lease commencing from 2014,09,Core Central Region,06 to 10
THE PROMENADE@PELIKAT,"1,000,000",968.76,"1,032",Sep-21,JALAN PELIKAT,Resale,Strata,90,"11,111",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
H2O RESIDENCES,"908,000",882.65,"1,029",Sep-21,FERNVALE LINK,Resale,Strata,82,"11,073",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
RITZ MANSIONS,"1,840,000","1,603.84","1,147",Sep-21,BALESTIER ROAD,Resale,Strata,149,"12,349",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE SPRINGBLOOM,"1,000,000",893.41,"1,119",Sep-21,SERANGOON AVENUE 3,Resale,Strata,83,"12,048",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,06 to 10
CHANTILLY RISE,"2,250,000","1,733","1,298",Sep-21,HILLVIEW AVENUE,Resale,Strata,161,"13,975",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
THE TREELINE,"1,020,000",796.54,"1,281",Sep-21,LORONG G TELOK KURAU,Resale,Strata,74,"13,784",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THOMSON THREE,"1,280,000",731.95,"1,749",Sep-21,BRIGHT HILL DRIVE,Resale,Strata,68,"18,824",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
VIBES @ KOVAN,"777,500",570.49,"1,363",Sep-21,KOVAN ROAD,Resale,Strata,53,"14,670",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE VENUE RESIDENCES,"1,644,000","1,130.22","1,455",Sep-21,TAI THONG CRESCENT,Resale,Strata,105,"15,657",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
THE CLEMENT CANOPY,"1,050,000",635.08,"1,653",Sep-21,CLEMENTI AVENUE 1,Resale,Strata,59,"17,797",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,26 to 30
THE TRILINQ,"1,680,000","1,054.87","1,593",Sep-21,JALAN LEMPENG,Resale,Strata,98,"17,143",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,31 to 35
VISTA RESIDENCES,"1,096,000",645.84,"1,697",Sep-21,JALAN DATOH,Resale,Strata,60,"18,267",-,Condominium,1,Freehold,12,Rest of Central Region,31 to 35
WATERFRONT ISLE,"1,510,000","1,259.39","1,199",Sep-21,BEDOK RESERVOIR ROAD,Resale,Strata,117,"12,906",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
D'LEEDON,"1,128,000",635.08,"1,776",Sep-21,LEEDON HEIGHTS,Resale,Strata,59,"19,119",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
THE HILLFORD,"615,000",505.91,"1,216",Sep-21,JALAN JURONG KECHIL,Resale,Strata,47,"13,085",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
RADIX,"1,975,000","1,883.7","1,048",Sep-21,JALAN WAKAFF,Resale,Strata,175,"11,286",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE PROMENADE@PELIKAT,"630,000",484.38,"1,301",Sep-21,JALAN PELIKAT,Resale,Strata,45,"14,000",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
POLLEN & BLEU,"2,200,000","1,184.04","1,858",Sep-21,FARRER DRIVE,Resale,Strata,110,"20,000",-,Condominium,1,99 yrs lease commencing from 2012,10,Core Central Region,06 to 10
LE NOUVEL ARDMORE,"18,460,000","3,842.75","4,804",Sep-21,ARDMORE PARK,Resale,Strata,357,"51,709",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
EIGHT RIVERSUITES,"1,660,000","1,194.8","1,389",Sep-21,WHAMPOA EAST,Resale,Strata,111,"14,955",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
MARINA ONE RESIDENCES,"1,608,260",656.6,"2,449",Sep-21,MARINA WAY,Resale,Strata,61,"26,365",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
TERRASSE,"990,000",850.36,"1,164",Sep-21,TERRASSE LANE,Resale,Strata,79,"12,532",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,238,000","1,076.4","1,150",Sep-21,UPPER SERANGOON VIEW,Resale,Strata,100,"12,380",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
368 THOMSON,"1,450,000",882.65,"1,643",Sep-21,THOMSON ROAD,Resale,Strata,82,"17,683",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
DOVER PARKVIEW,"1,550,000","1,248.62","1,241",Sep-21,DOVER RISE,Resale,Strata,116,"13,362",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
THE GRANDHILL,"1,300,000",925.7,"1,404",Sep-21,PASIR PANJANG HILL,Resale,Strata,86,"15,116",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
STRATFORD COURT,"1,253,000","1,463.9",856,Sep-21,BEDOK RIA CRESCENT,Resale,Strata,136,"9,213",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
CASTLE GREEN,"836,000",947.23,883,Sep-21,YIO CHU KANG ROAD,Resale,Strata,88,"9,500",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,01 to 05
SEASONS PARK,"1,245,000","1,291.68",964,Sep-21,YIO CHU KANG ROAD,Resale,Strata,120,"10,375",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,200,000",871.88,"1,376",Sep-21,LORONG HOW SUN,Resale,Strata,81,"14,815",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
CASPIAN,"1,100,000",936.47,"1,175",Sep-21,LAKESIDE DRIVE,Resale,Strata,87,"12,644",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05
PRESTO@UPPER SERANGOON,"635,000",441.32,"1,439",Sep-21,UPPER SERANGOON ROAD,Resale,Strata,41,"15,488",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE GALE,"960,888",914.94,"1,050",Sep-21,FLORA ROAD,Resale,Strata,85,"11,305",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
CONDOMINIUM DEVELOPMENT,"2,860,000","1,722.24","1,661",Sep-21,HOLLAND ROAD,Resale,Strata,160,"17,875",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
COASTAL BREEZE RESIDENCES,"1,468,000","2,066.69",710,Sep-21,LOYANG BESAR CLOSE,Resale,Strata,192,"7,646",-,Condominium,1,99 yrs lease commencing from 2008,17,Outside Central Region,01 to 05
THE SANTORINI,"938,000",721.19,"1,301",Sep-21,TAMPINES STREET 86,Resale,Strata,67,"14,000",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
KENTISH COURT,"1,220,000","1,087.16","1,122",Sep-21,OXFORD ROAD,Resale,Strata,101,"12,079",-,Apartment,1,99 yrs lease commencing from 1995,08,Rest of Central Region,01 to 05
D'LEEDON,"3,080,000","1,711.48","1,800",Sep-21,LEEDON HEIGHTS,Resale,Strata,159,"19,371",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
PARC VERA,"2,700,000","3,304.55",817,Sep-21,HOUGANG STREET 32,Resale,Strata,307,"8,795",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,16 to 20
EIGHT RIVERSUITES,"1,688,888","1,076.4","1,569",Sep-21,WHAMPOA EAST,Resale,Strata,100,"16,889",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,16 to 20
CARDIFF RESIDENCE,"1,300,000","1,280.92","1,015",Sep-21,CARDIFF GROVE,Resale,Strata,119,"10,924",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
GUILLEMARD SUITES,"710,000",527.44,"1,346",Sep-21,GUILLEMARD ROAD,Resale,Strata,49,"14,490",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SUITES AT BUKIT TIMAH,"650,000",430.56,"1,510",Sep-21,JALAN JURONG KECHIL,Resale,Strata,40,"16,250",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
COSTA DEL SOL,"2,280,000","1,474.67","1,546",Sep-21,BAYSHORE ROAD,Resale,Strata,137,"16,642",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,21 to 25
CLEMENTIWOODS CONDOMINIUM,"790,000",645.84,"1,223",Sep-21,WEST COAST ROAD,Resale,Strata,60,"13,167",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
CAVENAGH HOUSE,"3,050,000","1,700.71","1,793",Sep-21,CLEMENCEAU AVENUE NORTH,Resale,Strata,158,"19,304",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
SYMPHONY SUITES,"870,000",796.54,"1,092",Sep-21,YISHUN CLOSE,Resale,Strata,74,"11,757",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,11 to 15
GUILLEMARD EDGE,"780,000",538.2,"1,449",Sep-21,LORONG 30 GEYLANG,Resale,Strata,50,"15,600",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE GLADES,"1,050,000",667.37,"1,573",Sep-21,BEDOK RISE,Resale,Strata,62,"16,935",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
COSTA DEL SOL,"2,750,000","1,754.53","1,567",Sep-21,BAYSHORE ROAD,Resale,Strata,163,"16,871",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
SUNGLADE,"1,385,000","1,151.75","1,203",Sep-21,SERANGOON AVENUE 2,Resale,Strata,107,"12,944",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
EIGHT COURTYARDS,"920,000",958,960,Sep-21,CANBERRA DRIVE,Resale,Strata,89,"10,337",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
THE PETALS,"1,900,000","1,625.36","1,169",Sep-21,HILLVIEW AVENUE,Resale,Strata,151,"12,583",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"2,380,000","2,023.63","1,176",Sep-21,LORONG HOW SUN,Resale,Strata,188,"12,660",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
EIGHT RIVERSUITES,"725,000",441.32,"1,643",Sep-21,WHAMPOA EAST,Resale,Strata,41,"17,683",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
THE PETALS,"1,600,000","1,905.23",840,Sep-21,HILLVIEW AVENUE,Resale,Strata,177,"9,040",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
THE MINTON,"698,000",548.96,"1,271",Sep-21,HOUGANG STREET 11,Resale,Strata,51,"13,686",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
SKY@ELEVEN,"4,000,000","1,851.41","2,161",Sep-21,THOMSON LANE,Resale,Strata,172,"23,256",-,Condominium,1,Freehold,11,Core Central Region,36 to 40
GARDENVISTA,"1,808,000","1,130.22","1,600",Sep-21,DUNEARN ROAD,Resale,Strata,105,"17,219",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,06 to 10
THE CRISTALLO,"1,080,000",785.77,"1,374",Sep-21,LORONG K TELOK KURAU,Resale,Strata,73,"14,795",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
AMARYLLIS VILLE,"1,650,000",958,"1,722",Sep-21,NEWTON ROAD,Resale,Strata,89,"18,539",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,11 to 15
KOVAN MELODY,"1,208,000",904.18,"1,336",Sep-21,KOVAN ROAD,Resale,Strata,84,"14,381",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,16 to 20
THE WATERLINE,"1,380,000","1,173.28","1,176",Sep-21,POH HUAT ROAD WEST,Resale,Strata,109,"12,661",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
RIS GRANDEUR,"1,120,888","1,108.69","1,011",Sep-21,ELIAS ROAD,Resale,Strata,103,"10,882",-,Condominium,1,Freehold,18,Outside Central Region,06 to 10
PARC EMILY,"1,720,088",893.41,"1,925",Sep-21,MOUNT EMILY ROAD,Resale,Strata,83,"20,724",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
