Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PARC RIVIERA,"1,350,000",990.29,"1,363",May-21,WEST COAST VALE,Resale,Strata,92,"14,674",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,21 to 25
IDYLLIC SUITES,"550,000",419.8,"1,310",May-21,LORONG 30 GEYLANG,Resale,Strata,39,"14,103",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SELETAR PARK RESIDENCE,"715,000",645.84,"1,107",May-21,SELETAR ROAD,Resale,Strata,60,"11,917",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
ECO,"907,000",635.08,"1,428",May-21,BEDOK SOUTH AVENUE 3,Resale,Strata,59,"15,373",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
AMBER RESIDENCES,"3,688,000","2,217.38","1,663",May-21,AMBER ROAD,Resale,Strata,206,"17,903",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
MILLAGE,"660,000",462.85,"1,426",May-21,CHANGI ROAD,Resale,Strata,43,"15,349",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE ANCHORAGE,"2,450,000","1,754.53","1,396",May-21,ALEXANDRA ROAD,Resale,Strata,163,"15,031",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
CASAFINA,"1,160,000","1,280.92",906,May-21,BEDOK SOUTH AVENUE 1,Resale,Strata,119,"9,748",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
PEBBLE BAY,"2,030,000","1,377.79","1,473",May-21,TANJONG RHU ROAD,Resale,Strata,128,"15,859",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
D'LEEDON,"2,400,000","1,474.67","1,627",May-21,LEEDON HEIGHTS,Resale,Strata,137,"17,518",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
COSTA DEL SOL,"1,890,000","1,313.21","1,439",May-21,BAYSHORE ROAD,Resale,Strata,122,"15,492",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
KERRISDALE,"2,700,000","2,540.3","1,063",May-21,STURDEE ROAD,Resale,Strata,236,"11,441",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,26 to 30
ARCHIPELAGO,"1,525,000","1,184.04","1,288",May-21,BEDOK RESERVOIR ROAD,Resale,Strata,110,"13,864",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
MANDARIN GARDENS,"938,888",731.95,"1,283",May-21,SIGLAP ROAD,Resale,Strata,68,"13,807",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
THE WATERSIDE,"3,580,000","2,142.04","1,671",May-21,TANJONG RHU ROAD,Resale,Strata,199,"17,990",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
CHILTERN PARK,"1,280,000","1,270.15","1,008",May-21,SERANGOON AVENUE 3,Resale,Strata,118,"10,847",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
OLEANDER TOWERS,"1,780,000","1,463.9","1,216",May-21,LORONG 1 TOA PAYOH,Resale,Strata,136,"13,088",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,11 to 15
THE INTERLACE,"2,900,000","2,045.16","1,418",May-21,DEPOT ROAD,Resale,Strata,190,"15,263",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
GUILLEMARD SUITES,"830,000",656.6,"1,264",May-21,GUILLEMARD ROAD,Resale,Strata,61,"13,607",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PEBBLE BAY,"3,280,000","2,335.79","1,404",May-21,TANJONG RHU ROAD,Resale,Strata,217,"15,115",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
THE SUNSHINE,"1,350,000","1,237.86","1,091",May-21,SUNSHINE TERRACE,Resale,Strata,115,"11,739",-,Apartment,1,Freehold,19,Outside Central Region,06 to 10
DUO RESIDENCES,"1,570,000",721.19,"2,177",May-21,FRASER STREET,Resale,Strata,67,"23,433",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,06 to 10
EASTPOINT GREEN,"951,000","1,184.04",803,May-21,SIMEI STREET 3,Resale,Strata,110,"8,645",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
THE PANORAMA,"1,650,000","1,162.51","1,419",May-21,ANG MO KIO AVENUE 2,Resale,Strata,108,"15,278",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
ENG HOON MANSIONS,"2,000,000","1,593.07","1,255",May-21,ENG HOON STREET,Resale,Strata,148,"13,514",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
LUMIERE,"1,125,000",678.13,"1,659",May-21,MISTRI ROAD,Resale,Strata,63,"17,857",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,26 to 30
J GATEWAY,"1,250,000",688.9,"1,814",May-21,GATEWAY DRIVE,Resale,Strata,64,"19,531",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,26 to 30
RIVERSAILS,"1,010,000",947.23,"1,066",May-21,UPPER SERANGOON CRESCENT,Resale,Strata,88,"11,477",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
HILLCREST ARCADIA,"2,470,000","2,895.52",853,May-21,ARCADIA ROAD,Resale,Strata,269,"9,182",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,01 to 05
THE PEARL @ MOUNT FABER,"1,795,000","1,388.56","1,293",May-21,MOUNT FABER ROAD,Resale,Strata,129,"13,915",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"1,480,000",893.41,"1,657",May-21,KEPPEL BAY DRIVE,Resale,Strata,83,"17,831",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
SENNETT RESIDENCE,"4,300,000","3,670.52","1,171",May-21,PHENG GECK AVENUE,Resale,Strata,341,"12,610",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,16 to 20
THE GRANDHILL,"2,220,000","1,840.64","1,206",May-21,PASIR PANJANG HILL,Resale,Strata,171,"12,982",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
SPRINGDALE CONDOMINIUM,"1,160,000",925.7,"1,253",May-21,HINDHEDE WALK,Resale,Strata,86,"13,488",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
VALLEY PARK,"3,300,000","1,700.71","1,940",May-21,RIVER VALLEY ROAD,Resale,Strata,158,"20,886",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,11 to 15
AMBER RESIDENCES,"3,465,000","2,217.38","1,563",May-21,AMBER ROAD,Resale,Strata,206,"16,820",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
H RESIDENCES,"623,000",473.62,"1,315",May-21,LORONG H TELOK KURAU,Resale,Strata,44,"14,159",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
REGENT GROVE,"790,000","1,173.28",673,May-21,CHOA CHU KANG NORTH 7,Resale,Strata,109,"7,248",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
SEASCAPE,"6,311,200","2,970.86","2,124",May-21,COVE WAY,Resale,Strata,276,"22,867",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
THE VIRIDIAN,"842,000",527.44,"1,596",May-21,JALAN AMPAS,Resale,Strata,49,"17,184",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
GAMBIER COURT,"1,740,000","1,162.51","1,497",May-21,KIM YAM ROAD,Resale,Strata,108,"16,111",-,Apartment,1,99 yrs lease commencing from 1997,09,Core Central Region,01 to 05
THE MAYFAIR,"1,160,000","1,356.26",855,May-21,JURONG EAST STREET 32,Resale,Strata,126,"9,206",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,01 to 05
TRILIGHT,"2,150,000","1,087.16","1,978",May-21,NEWTON ROAD,Resale,Strata,101,"21,287",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
D'LEEDON,"1,930,000","1,205.57","1,601",May-21,LEEDON HEIGHTS,Resale,Strata,112,"17,232",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
KINGSFORD WATERBAY,"1,145,000",882.65,"1,297",May-21,UPPER SERANGOON VIEW,Resale,Strata,82,"13,963",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
THE VISION,"1,230,000",904.18,"1,360",May-21,WEST COAST CRESCENT,Resale,Strata,84,"14,643",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,11 to 15
8@WOODLEIGH,"1,320,000",958,"1,378",May-21,WOODLEIGH CLOSE,Resale,Strata,89,"14,831",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
THE ABODE AT DEVONSHIRE,"1,950,000","1,011.82","1,927",May-21,DEVONSHIRE ROAD,Resale,Strata,94,"20,745",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE LUMOS,"1,850,000",699.66,"2,644",May-21,LEONIE HILL,Resale,Strata,65,"28,462",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
SKY@ELEVEN,"3,825,000","2,271.2","1,684",May-21,THOMSON LANE,Resale,Strata,211,"18,128",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
HOLLAND RESIDENCES,"1,320,000",602.78,"2,190",May-21,TAMAN WARNA,Resale,Strata,56,"23,571",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MEIER SUITES,"3,668,000","2,228.15","1,646",May-21,MARGATE ROAD,Resale,Strata,207,"17,720",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE QUINN,"845,000",559.73,"1,510",May-21,BARTLEY ROAD,Resale,Strata,52,"16,250",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
JLB RESIDENCES,"1,350,000","1,442.38",936,May-21,JALAN LOYANG BESAR,Resale,Strata,134,"10,075",-,Apartment,1,946 yrs lease commencing from 1937,17,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"990,000",656.6,"1,508",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"16,230",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
D'ECOSIA,"1,100,000","1,044.11","1,054",May-21,STILL ROAD SOUTH,Resale,Strata,97,"11,340",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
ECO,"1,360,000","1,022.58","1,330",May-21,BEDOK SOUTH AVENUE 3,Resale,Strata,95,"14,316",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
ALEXIS,"745,000",409.03,"1,821",May-21,ALEXANDRA ROAD,Resale,Strata,38,"19,605",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,438,000",968.76,"1,484",May-21,MOUNT VERNON ROAD,Resale,Strata,90,"15,978",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
CLIFTEN,"2,150,000","1,184.04","1,816",May-21,EWE BOON ROAD,Resale,Strata,110,"19,545",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
SAVANNAH CONDOPARK,"1,000,000","1,227.1",815,May-21,SIMEI RISE,Resale,Strata,114,"8,772",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,06 to 10
AFFLUENCE COURT,"1,250,000","1,259.39",993,May-21,AH SOO GARDEN,Resale,Strata,117,"10,684",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
SOUTHBANK,"1,500,000",958,"1,566",May-21,NORTH BRIDGE ROAD,Resale,Strata,89,"16,854",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,11 to 15
R MAISON,"818,000",581.26,"1,407",May-21,SOMMERVILLE WALK,Resale,Strata,54,"15,148",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE ARCADIA,"3,553,000","3,810.46",932,May-21,ARCADIA ROAD,Resale,Strata,354,"10,037",-,Condominium,1,99 yrs lease commencing from 1979,11,Core Central Region,01 to 05
ONE-NORTH RESIDENCES,"1,480,000","1,001.05","1,478",May-21,ONE-NORTH GATEWAY,Resale,Strata,93,"15,914",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"800,000",592.02,"1,351",May-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,55,"14,545",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
AVILA GARDENS,"800,000",893.41,895,May-21,FLORA ROAD,Resale,Strata,83,"9,639",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
VARSITY PARK CONDOMINIUM,"1,680,000","1,636.13","1,027",May-21,WEST COAST ROAD,Resale,Strata,152,"11,053",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
RESIDENTIAL APARTMENTS,"2,400,000","1,140.98","2,103",May-21,DRAYCOTT DRIVE,Resale,Strata,106,"22,642",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
SUNGLADE,"1,340,000","1,140.98","1,174",May-21,SERANGOON AVENUE 2,Resale,Strata,106,"12,642",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"1,660,000","1,033.34","1,606",May-21,UPPER PAYA LEBAR ROAD,Resale,Strata,96,"17,292",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
THE COAST AT SENTOSA COVE,"3,450,000","2,023.63","1,705",May-21,OCEAN DRIVE,Resale,Strata,188,"18,351",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,06 to 10
REGENT HEIGHTS,"920,000","1,216.33",756,May-21,BUKIT BATOK EAST AVENUE 5,Resale,Strata,113,"8,142",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,26 to 30
WATERFRONT KEY,"1,488,888","1,248.62","1,192",May-21,BEDOK RESERVOIR ROAD,Resale,Strata,116,"12,835",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
THE PALETTE,"1,135,000","1,065.64","1,065",May-21,PASIR RIS GROVE,Resale,Strata,99,"11,465",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
WATERFRONT GOLD,"1,150,000",871.88,"1,319",May-21,BEDOK RESERVOIR ROAD,Resale,Strata,81,"14,198",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
MAYSPRINGS,"1,270,000","1,399.32",908,May-21,PETIR ROAD,Resale,Strata,130,"9,769",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,21 to 25
REGENT HEIGHTS,"818,000","1,022.58",800,May-21,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"8,611",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,26 to 30
HILLVIEW GREEN,"1,170,000","1,001.05","1,169",May-21,HUME AVENUE,Resale,Strata,93,"12,581",-,Condominium,1,999 yrs lease commencing from 1883,21,Outside Central Region,01 to 05
MI CASA,"956,000",990.29,965,May-21,CHOA CHU KANG AVENUE 3,Resale,Strata,92,"10,391",-,Condominium,1,99 yrs lease commencing from 2008,23,Outside Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"2,955,000","1,711.48","1,727",May-21,KEPPEL BAY VIEW,Resale,Strata,159,"18,585",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
GLENDALE PARK,"1,668,000","1,248.62","1,336",May-21,HILLVIEW AVENUE,Resale,Strata,116,"14,379",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
THE TENNERY,"940,000",861.12,"1,092",May-21,WOODLANDS ROAD,Resale,Strata,80,"11,750",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
SEASTRAND,"1,250,000","1,216.33","1,028",May-21,PASIR RIS LINK,Resale,Strata,113,"11,062",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
WATERFRONT WAVES,"1,539,500","1,323.97","1,163",May-21,BEDOK RESERVOIR ROAD,Resale,Strata,123,"12,516",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
PALM ISLES,"1,045,000","1,119.46",933,May-21,FLORA DRIVE,Resale,Strata,104,"10,048",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
KEW GREEN,"2,220,000","3,562.88",623,May-21,KEW CRESCENT,Resale,Strata,331,"6,707",-,Condominium,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
NATURA@HILLVIEW,"728,000",527.44,"1,380",May-21,HILLVIEW TERRACE,Resale,Strata,49,"14,857",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
8 RODYK,"1,550,000",721.19,"2,149",May-21,RODYK STREET,Resale,Strata,67,"23,134",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE GLADES,"1,480,000","1,022.58","1,447",May-21,BEDOK RISE,Resale,Strata,95,"15,579",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
THE WATERSIDE,"4,030,000","2,400.37","1,679",May-21,TANJONG RHU ROAD,Resale,Strata,223,"18,072",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
EVERGREEN PARK,"900,000","1,367.03",658,May-21,HOUGANG AVENUE 7,Resale,Strata,127,"7,087",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
THE GARDENS AT BISHAN,"980,000",882.65,"1,110",May-21,SIN MING WALK,Resale,Strata,82,"11,951",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
RIPPLE BAY,"580,000",538.2,"1,078",May-21,PASIR RIS LINK,Resale,Strata,50,"11,600",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
CASAFINA,"1,200,000","1,302.44",921,May-21,BEDOK SOUTH AVENUE 1,Resale,Strata,121,"9,917",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
PARC PALAIS,"1,210,000","1,205.57","1,004",May-21,HUME AVENUE,Resale,Strata,112,"10,804",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
GOLDENHILL PARK CONDOMINIUM,"2,269,500","1,334.74","1,700",May-21,MEI HWAN DRIVE,Resale,Strata,124,"18,302",-,Condominium,1,Freehold,20,Outside Central Region,11 to 15
CHANGI RISE CONDOMINIUM,"998,000","1,259.39",792,May-21,SIMEI RISE,Resale,Strata,117,"8,530",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
GAMBIR RIDGE,"1,830,000","1,560.78","1,172",May-21,GAMBIR WALK,Resale,Strata,145,"12,621",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
KERRISDALE,"1,650,000","1,420.85","1,161",May-21,STURDEE ROAD,Resale,Strata,132,"12,500",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,01 to 05
PALM GARDENS,"870,000","1,205.57",722,May-21,HONG SAN WALK,Resale,Strata,112,"7,768",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,01 to 05
ASTOR GREEN,"1,720,000","1,377.79","1,248",May-21,PINE GROVE,Resale,Strata,128,"13,438",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,06 to 10
GROSVENOR VIEW,"2,170,000","1,883.7","1,152",May-21,LENGKONG EMPAT,Resale,Strata,175,"12,400",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
FLAME TREE PARK,"2,480,000","1,765.3","1,405",May-21,SIN MING AVENUE,Resale,Strata,164,"15,122",-,Condominium,1,Freehold,20,Rest of Central Region,11 to 15
COMPASS HEIGHTS,"1,150,000","1,291.68",890,May-21,SENGKANG SQUARE,Resale,Strata,120,"9,583",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,11 to 15
D'LEEDON,"2,100,000","1,270.15","1,653",May-21,LEEDON HEIGHTS,Resale,Strata,118,"17,797",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
PEBBLE BAY,"2,700,000","1,894.46","1,425",May-21,TANJONG RHU ROAD,Resale,Strata,176,"15,341",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
CHILTERN PARK,"1,010,000",914.94,"1,104",May-21,SERANGOON AVENUE 3,Resale,Strata,85,"11,882",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,06 to 10
THE MINTON,"1,395,000","1,216.33","1,147",May-21,HOUGANG STREET 11,Resale,Strata,113,"12,345",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
KEMBANGAN SUITES,"813,000",538.2,"1,511",May-21,JALAN MASJID,Resale,Strata,50,"16,260",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
EIGHT COURTYARDS,"838,000",861.12,973,May-21,CANBERRA DRIVE,Resale,Strata,80,"10,475",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,11 to 15
PALM SPRING,"2,850,000","1,485.43","1,919",May-21,EWE BOON ROAD,Resale,Strata,138,"20,652",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
COMMONWEALTH TOWERS,"1,735,800",904.18,"1,920",May-21,COMMONWEALTH AVENUE,Resale,Strata,84,"20,664",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
STILL MANSIONS,"1,200,000","1,140.98","1,052",May-21,STILL ROAD,Resale,Strata,106,"11,321",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE BAYSHORE,"962,000",947.23,"1,016",May-21,BAYSHORE ROAD,Resale,Strata,88,"10,932",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
EVERGREEN PARK,"790,000","1,022.58",773,May-21,HOUGANG AVENUE 7,Resale,Strata,95,"8,316",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,11 to 15
RAFFLESIA CONDOMINIUM,"1,455,000","1,216.33","1,196",May-21,BISHAN STREET 21,Resale,Strata,113,"12,876",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
PARK NATURA,"2,930,000","2,863.22","1,023",May-21,BUKIT BATOK EAST AVENUE 6,Resale,Strata,266,"11,015",-,Condominium,1,Freehold,23,Rest of Central Region,01 to 05
PARBURY HILL CONDOMINIUM,"1,090,000",839.59,"1,298",May-21,PARBURY AVENUE,Resale,Strata,78,"13,974",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
PARC OASIS,"1,150,000","1,227.1",937,May-21,JURONG EAST AVENUE 1,Resale,Strata,114,"10,088",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
SIXTH AVENUE VILLE,"3,100,000","2,045.16","1,516",May-21,SIXTH AVENUE,Resale,Strata,190,"16,316",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE MAYFAIR,"825,000",893.41,923,May-21,JURONG EAST STREET 32,Resale,Strata,83,"9,940",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,01 to 05
PALM OASIS,"958,000",742.72,"1,290",May-21,LORONG H TELOK KURAU,Resale,Strata,69,"13,884",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
DUCHESS CREST,"2,650,000","1,883.7","1,407",May-21,DUCHESS AVENUE,Resale,Strata,175,"15,143",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
THE INFLORA,"540,000",462.85,"1,167",May-21,FLORA DRIVE,Resale,Strata,43,"12,558",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
CARABELLE,"1,480,000","1,130.22","1,309",May-21,WEST COAST WAY,Resale,Strata,105,"14,095",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
WATERTOWN,"770,000",581.26,"1,325",May-21,PUNGGOL CENTRAL,Resale,Strata,54,"14,259",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
DAHLIA PARK CONDOMINIUM,"903,888","1,054.87",857,May-21,FLORA DRIVE,Resale,Strata,98,"9,223",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
THE CASCADIA,"2,508,000","1,420.85","1,765",May-21,BUKIT TIMAH ROAD,Resale,Strata,132,"19,000",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
PARC SOPHIA,"835,000",473.62,"1,763",May-21,ADIS ROAD,Resale,Strata,44,"18,977",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE CREST,"3,088,000","1,625.36","1,900",May-21,PRINCE CHARLES CRESCENT,Resale,Strata,151,"20,450",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,16 to 20
GRANGE INFINITE,"5,680,000","2,561.83","2,217",May-21,GRANGE ROAD,Resale,Strata,238,"23,866",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
YONG AN PARK,"4,000,000","1,959.05","2,042",May-21,RIVER VALLEY ROAD,Resale,Strata,182,"21,978",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
THE LENOX,"640,000",430.56,"1,486",May-21,CHANGI ROAD,Resale,Strata,40,"16,000",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
ARCHIPELAGO,"1,760,000","1,560.78","1,128",May-21,BEDOK RESERVOIR ROAD,Resale,Strata,145,"12,138",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
THE WATERINA,"2,050,000","1,367.03","1,500",May-21,LORONG 40 GEYLANG,Resale,Strata,127,"16,142",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE INFLORA,"1,020,000","1,033.34",987,May-21,FLORA DRIVE,Resale,Strata,96,"10,625",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
SOLEIL @ SINARAN,"2,130,000","1,097.93","1,940",May-21,SINARAN DRIVE,Resale,Strata,102,"20,882",-,Condominium,1,99 yrs lease commencing from 2006,11,Core Central Region,31 to 35
WATERFRONT GOLD,"1,650,000","1,377.79","1,198",May-21,BEDOK RESERVOIR ROAD,Resale,Strata,128,"12,891",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
PARC ROSEWOOD,"720,000",775.01,929,May-21,ROSEWOOD DRIVE,Resale,Strata,72,"10,000",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
THE BEACON,"1,572,888","1,108.69","1,419",May-21,CANTONMENT ROAD,Resale,Strata,103,"15,271",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,11 to 15
LUMIERE,"1,235,700",678.13,"1,822",May-21,MISTRI ROAD,Resale,Strata,63,"19,614",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,36 to 40
TREVISTA,"2,300,000","1,560.78","1,474",May-21,LORONG 3 TOA PAYOH,Resale,Strata,145,"15,862",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,26 to 30
ASTORIA PARK,"988,000",958,"1,031",May-21,LORONG MYDIN,Resale,Strata,89,"11,101",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"1,130,000","1,227.1",921,May-21,BEDOK RESERVOIR VIEW,Resale,Strata,114,"9,912",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
